aclew_child_id,segment,segment_dur,xds_min,sample,sample_type,xds_mph,ods_min,ods_mph,tds_min,tds_mph,cds_min,cds_mph,homebank_child_id,other_child_id,age_mo_round,age,age_childes,child_sex,mat_ed_yr,mat_ed,fat_ed,length_of_recording,start_of_recording,number_older_sibs,mother_age,father_age,household_size,premature,region,serious_medical_issues,ses_details,Comments,tchiyr.m,motyr.m,nsb.m,hsz.m,tchiyr.sd,motyr.sd,nsb.sd,hsz.sd,rec.start.hr,rec.stop.hr,order,n_spkrs_clip,start.hr,prop_tds,xds_mph.nz,ods_mph.nz,tds_mph.nz,cds_mph.nz,tchiyr.std,chisx.std,mated.std,mated.bin,motyr.std,nsb.std,hsz.std,nsk.std,stthr.std,stthr.tri,stthr.tri.a,stthr.tri.o,Sample,stthr.tri.centered,SplitAge
7176,random-8,5,3.949,NA,NA,47.388,3.375,40.5,0.574,6.887999999999999,0.863,10.356,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,6,16.776,0.14535325398835147,1,1,1,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.39799999999999996,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7176,random-9,5,4.13,NA,NA,49.559999999999995,4.13,49.559999999999995,0,0,0.567,6.803999999999999,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,6,17.249,0,1,1,0,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.43741666666666656,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7220,random-1,5,7.019,NA,NA,84.228,5.024,60.288,1.995,23.94,2.97,35.64000000000001,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,9.091,0.28422852258156434,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.24241666666666672,morning,morning,morning,Random,morning,1;0+
7220,random-2,5,6.036,NA,NA,72.43199999999999,4.205,50.46,1.831,21.971999999999998,2.114,25.368,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,6,9.2,0.30334658714380386,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.0278062792285383,-0.2333333333333334,morning,morning,morning,Random,morning,1;0+
7220,random-3,5,3.815,NA,NA,45.78,3.684,44.208,0.131,1.572,1.207,14.484,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,10.23,0.034338138925294893,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.14749999999999996,morning,morning,morning,Random,morning,1;0+
7220,random-4,5,5.409,NA,NA,64.90799999999999,5.409,64.90799999999999,0,0,0.122,1.464,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,11.34,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.055000000000000014,midday,midday,midday,Random,midday,1;0+
7220,random-5,5,1.91,NA,NA,22.92,1.608,19.296,0.302,3.6239999999999997,0.779,9.347999999999999,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,6,12.819,0.1581151832460733,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.06825000000000007,midday,midday,midday,Random,midday,1;0+
7220,random-6,5,4.472,NA,NA,53.664,4.472,53.664,0,0,0,0,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,3,13.168,0,1,1,0,0,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,-0.17874891812670238,0.09733333333333327,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-7,5,0.053,NA,NA,0.636,0.053,0.636,0,0,0.011,0.13199999999999998,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,2,13.687,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,-0.5809339839117825,0.14058333333333328,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-8,5,4.072,NA,NA,48.864000000000004,4.072,48.864000000000004,0,0,0.062,0.744,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,4,14.78,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.2234361476583778,0.2316666666666666,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-9,5,3.663,NA,NA,43.955999999999996,3.573,42.876,0.09,1.0799999999999998,1.695,20.34,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,7,17.028,0.024570024570024572,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.4299913450136184,0.4189999999999999,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-1,5,5.794,NA,NA,69.52799999999999,5.763,69.156,0.03,0.36,0.363,4.356,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,8,10.415,0.005177770107007249,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,1.8321764107986986,-0.1320833333333334,morning,morning,morning,Random,morning,1;0+
7326,random-2,5,1.026,NA,NA,12.312,0.476,5.712,0.55,6.6000000000000005,0.791,9.492,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,3,11.286,0.5360623781676414,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.17874891812670238,-0.05950000000000003,midday,midday,midday,Random,midday,1;0+
7326,random-3,5,2.724,NA,NA,32.688,2.684,32.208000000000006,0.04,0.48,0.128,1.536,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,6,12.081,0.014684287812041116,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,1.0278062792285383,0.00674999999999996,midday,midday,midday,Random,midday,1;0+
7326,random-4,5,0,NA,NA,0,0,0,0,0,0,0,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,0,12.774,NaN,0,0,0,0,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.385304115481943,0.06449999999999993,midday,midday,midday,Random,midday,1;0+
7326,random-5,5,2.53,NA,NA,30.36,1.732,20.784,0.798,9.576,1.137,13.644,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,3,13.486,0.3154150197628459,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.17874891812670238,0.12383333333333339,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-6,5,1.659,NA,NA,19.907999999999998,0.775,9.3,0.885,10.62,1.25,15,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,3,14.463,0.5334538878842676,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.17874891812670238,0.20524999999999993,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-7,5,0,NA,NA,0,0,0,0,0,0,0,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,0,15.786,NaN,0,0,0,0,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-1.385304115481943,0.31549999999999995,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-8,5,0.108,NA,NA,1.296,0,0,0.108,1.296,0.108,1.296,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,16.864,1,1,0,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,0.4053333333333334,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-9,5,1.302,NA,NA,15.624,0.011,0.13199999999999998,1.291,15.491999999999999,1.291,15.491999999999999,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,1,16.969,0.9915514592933947,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.9831190496968628,0.4140833333333334,afternoon,afternoon,afternoon,Random,afternoon,1;0+
8179,random-1,5,3.059,NA,NA,36.708,3.059,36.708,0,0,0.441,5.292,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,6,8.835,0,1,1,0,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.0278062792285383,-0.26374999999999993,morning,morning,morning,Random,morning,Under 1;0
8179,random-2,5,3,NA,NA,36,2.981,35.772,0.019,0.228,0.185,2.2199999999999998,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,7,9.058,0.006333333333333333,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.4299913450136184,-0.24516666666666667,morning,morning,morning,Random,morning,Under 1;0
8179,random-3,5,2.554,NA,NA,30.647999999999996,2.442,29.304000000000002,0.112,1.344,1.49,17.88,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,8,10.191,0.043852779953014884,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.8321764107986986,-0.15074999999999994,morning,morning,morning,Random,morning,Under 1;0
8179,random-4,5,4.568,NA,NA,54.815999999999995,4.568,54.815999999999995,0,0,1.272,15.264000000000001,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,9,12.255,0,1,1,0,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,2.234361476583779,0.021250000000000064,midday,midday,midday,Random,midday,Under 1;0
8179,random-5,5,6.118,NA,NA,73.416,6.03,72.36,0.088,1.0559999999999998,1.943,23.316,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,10,12.929,0.014383785550833604,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,2.6365465423688588,0.07741666666666669,midday,midday,midday,Random,midday,Under 1;0
8179,random-6,5,3.904,NA,NA,46.848,3.803,45.635999999999996,0.101,1.2120000000000002,0.497,5.964,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,7,14.243,0.025870901639344263,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.4299913450136184,0.1869166666666667,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8179,random-7,5,3.064,NA,NA,36.768,2.692,32.304,0.373,4.476,0.691,8.292,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,7,16.456,0.12173629242819843,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.4299913450136184,0.3713333333333333,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8179,random-8,5,1.531,NA,NA,18.372,1.21,14.52,0.321,3.8520000000000003,0.913,10.956000000000001,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,7,16.748,0.20966688438928807,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.4299913450136184,0.3956666666666668,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8179,random-9,5,2.497,NA,NA,29.964,2.176,26.112000000000002,0.321,3.8520000000000003,0.437,5.244000000000001,CM11,M-F08-C01,6,05m;29d,0;05.29,F,8,secondary,preparatory,35983,08:24:53,0,17.1,22.1,14,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.414722222222222,18.41,3,7,17.093,0.12855426511814178,1,1,1,1,-0.8207495111606453,F,secondary,6+,-1.4276810263709938,-0.7218397547786817,2.29128784747792,1.4299913450136184,0.42441666666666666,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8787,random-1,5,5.596,NA,NA,67.152,5.32,63.84,0.276,3.3120000000000003,0.613,7.356,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,6,8.984,0.04932094353109364,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.0278062792285383,-0.25133333333333335,morning,morning,morning,Random,morning,Under 1;0
8787,random-2,5,1.956,NA,NA,23.472,1.665,19.98,0.291,3.4919999999999995,0.291,3.4919999999999995,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,2,9.561,0.14877300613496933,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.5809339839117825,-0.20325000000000001,morning,morning,morning,Random,morning,Under 1;0
8787,random-3,5,0,NA,NA,0,0,0,0,0,0,0,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,0,11.365,NaN,0,0,0,0,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-1.385304115481943,-0.05291666666666665,midday,midday,midday,Random,midday,Under 1;0
8787,random-4,5,0.517,NA,NA,6.204000000000001,0.517,6.204000000000001,0,0,0.517,6.204000000000001,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,1,11.939,0,1,1,0,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.9831190496968628,-0.005083333333333329,midday,midday,midday,Random,midday,Under 1;0
8787,random-5,5,0.372,NA,NA,4.4639999999999995,0,0,0.372,4.4639999999999995,0.372,4.4639999999999995,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,1,12.027,1,1,0,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.9831190496968628,0.0022499999999999374,midday,midday,midday,Random,midday,Under 1;0
8787,random-6,5,3.012,NA,NA,36.144000000000005,1.815,21.78,1.197,14.364,1.473,17.676000000000002,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,3,13.274,0.3974103585657371,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,-0.17874891812670238,0.10616666666666659,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8787,random-7,5,2.112,NA,NA,25.344,1.685,20.220000000000002,0.428,5.136,1.195,14.340000000000002,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,6,15.009,0.20265151515151514,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.0278062792285383,0.25075000000000003,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8787,random-8,5,4.378,NA,NA,52.536,4.26,51.12,0.118,1.416,0.589,7.068,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,7,15.418,0.0269529465509365,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.4299913450136184,0.28483333333333327,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
8787,random-9,5,5.117,NA,NA,61.404,4.802,57.623999999999995,0.315,3.7800000000000002,1.17,14.04,CM38,M-F29-C01,11,10m;21d,0;10.21,M,8,secondary,secondary,37785,07:55:28,1,23.5,23.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,7.924444444444445,18.420277777777777,5,6,16.082,0.06155950752393981,1,1,1,1,-0.4144378719722071,M,secondary,6+,-0.028422440034950664,-0.06562179588897112,-0.9819805060619656,1.0278062792285383,0.34016666666666673,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
